,Item_Identifier,Outlet_Identifier,item_outlet_sales
4178,FDS16,OUT046,
4179,FDO45,OUT035,
4180,NCX06,OUT035,
4181,FDP13,OUT046,
4182,NCR38,OUT018,
4183,FDA01,OUT013,
4184,FDT26,OUT017,
4185,FDD44,OUT027,
4186,FDB26,OUT013,
4187,FDP45,OUT019,
4188,NCP55,OUT046,
4189,FDT23,OUT017,
4190,FDO51,OUT045,
4191,FDA44,OUT046,
4192,NCJ31,OUT018,
4193,FDX37,OUT045,
4194,NCD18,OUT049,
4195,FDN40,OUT027,
4196,FDL33,OUT017,
4197,DRF48,OUT035,
4198,FDW08,OUT035,
4199,FDX39,OUT018,
4200,FDB38,OUT049,
4201,FDY46,OUT018,
4202,NCB06,OUT049,
4203,FDA34,OUT035,
4204,FDA35,OUT045,
4205,FDQ07,OUT035,
4206,FDU32,OUT045,
4207,FDU26,OUT013,
4208,FDU13,OUT010,
4209,FDO09,OUT035,
4210,FDW03,OUT019,
4211,FDB38,OUT013,
4212,FDL26,OUT010,
4213,NCN43,OUT045,
4214,FDH08,OUT045,
4215,NCC31,OUT019,
4216,FDH14,OUT035,
4217,FDL40,OUT017,
4218,FDD20,OUT035,
4219,NCV53,OUT035,
4220,FDD16,OUT045,
4221,FDP24,OUT035,
4222,FDQ25,OUT045,
4223,FDM38,OUT035,
4224,NCT18,OUT010,
4225,FDM34,OUT049,
4226,DRH37,OUT010,
4227,NCE07,OUT013,
4228,FDG12,OUT013,
4229,FDB59,OUT010,
4230,FDS10,OUT018,
4231,FDN21,OUT010,
4232,FDM02,OUT045,
4233,FDO44,OUT049,
4234,NCN17,OUT017,
4235,FDH16,OUT018,
4236,FDL44,OUT046,
4237,FDY47,OUT017,
4238,DRI39,OUT046,
4239,NCX54,OUT018,
4240,FDE59,OUT046,
4241,FDO46,OUT045,
4242,DRE13,OUT046,
4243,FDW14,OUT013,
4244,FDF35,OUT046,
4245,FDO50,OUT019,
4246,DRF49,OUT017,
4247,FDT60,OUT049,
4248,FDP38,OUT045,
4249,FDA31,OUT027,
4250,FDY52,OUT010,
4251,FDD03,OUT027,
4252,FDN52,OUT018,
4253,FDU20,OUT010,
4254,FDD22,OUT035,
4255,NCB55,OUT019,
4256,FDN27,OUT045,
4257,FDD16,OUT013,
4258,FDW48,OUT046,
4259,DRN35,OUT045,
4260,FDX25,OUT049,
4261,DRD49,OUT049,
4262,FDE21,OUT019,
4263,FDN44,OUT035,
4264,DRC01,OUT049,
4265,NCK30,OUT046,
4266,FDU39,OUT013,
4267,FDB49,OUT013,
4268,FDS12,OUT045,
4269,FDR57,OUT018,
4270,FDX22,OUT027,
4271,FDC60,OUT013,
4272,NCE42,OUT049,
4273,NCK42,OUT049,
4274,DRE01,OUT017,
4275,FDE57,OUT018,
4276,DRK59,OUT019,
4277,FDB10,OUT027,
4278,FDQ25,OUT046,
4279,FDY26,OUT017,
4280,FDG28,OUT049,
4281,FDM14,OUT049,
4282,NCH29,OUT049,
4283,FDD48,OUT049,
4284,FDC17,OUT045,
4285,DRH49,OUT027,
4286,FDN44,OUT018,
4287,FDC29,OUT045,
4288,DRK01,OUT019,
4289,FDD48,OUT017,
4290,FDB59,OUT013,
4291,FDY45,OUT010,
4292,FDX60,OUT035,
4293,FDT09,OUT010,
4294,DRB24,OUT018,
4295,FDL13,OUT035,
4296,FDN16,OUT035,
4297,FDK57,OUT013,
4298,FDO22,OUT027,
4299,FDC57,OUT010,
4300,FDZ13,OUT027,
4301,FDW27,OUT013,
4302,FDX10,OUT049,
4303,FDY08,OUT018,
4304,FDA49,OUT017,
4305,FDC32,OUT018,
4306,FDO04,OUT035,
4307,NCZ54,OUT013,
4308,FDY40,OUT045,
4309,FDW36,OUT045,
4310,FDE11,OUT017,
4311,DRE37,OUT045,
4312,NCK19,OUT017,
4313,FDT19,OUT035,
4314,FDE56,OUT045,
4315,FDZ57,OUT010,
4316,FDB35,OUT035,
4317,FDF09,OUT010,
4318,FDO34,OUT046,
4319,FDA55,OUT046,
4320,NCM18,OUT035,
4321,FDJ20,OUT019,
4322,DRQ35,OUT019,
4323,FDG02,OUT013,
4324,NCU29,OUT018,
4325,FDL27,OUT027,
4326,NCA54,OUT035,
4327,FDJ32,OUT035,
4328,FDB21,OUT019,
4329,FDR46,OUT035,
4330,FDZ32,OUT046,
4331,DRF36,OUT017,
4332,NCU54,OUT017,
4333,NCI31,OUT017,
4334,DRA59,OUT035,
4335,NCC55,OUT045,
4336,FDE44,OUT018,
4337,NCN26,OUT018,
4338,FDC11,OUT049,
4339,FDV24,OUT035,
4340,FDR40,OUT019,
4341,NCQ17,OUT049,
4342,FDC46,OUT045,
4343,NCM18,OUT046,
4344,FDK16,OUT046,
4345,FDI28,OUT017,
4346,FDS11,OUT018,
4347,DRD13,OUT046,
4348,FDL36,OUT035,
4349,FDI27,OUT013,
4350,FDJ53,OUT019,
4351,FDS44,OUT045,
4352,FDE28,OUT046,
4353,FDQ33,OUT018,
4354,FDB37,OUT017,
4355,FDQ31,OUT045,
4356,NCQ05,OUT046,
4357,FDE10,OUT013,
4358,FDF38,OUT017,
4359,FDE50,OUT019,
4360,DRG37,OUT010,
4361,NCH06,OUT049,
4362,FDY14,OUT045,
4363,FDO27,OUT017,
4364,FDQ19,OUT049,
4365,FDZ26,OUT019,
4366,FDN51,OUT013,
4367,FDK20,OUT035,
4368,FDD40,OUT018,
4369,DRI25,OUT018,
4370,FDH56,OUT017,
4371,FDI36,OUT027,
4372,DRH11,OUT018,
4373,NCV18,OUT017,
4374,DRI01,OUT049,
4375,DRE48,OUT049,
4376,FDS51,OUT035,
4377,FDM38,OUT017,
4378,FDB60,OUT027,
4379,FDY58,OUT035,
4380,FDY22,OUT045,
4381,FDF11,OUT027,
4382,FDZ51,OUT035,
4383,FDQ45,OUT017,
4384,FDF17,OUT035,
4385,NCF31,OUT027,
4386,FDA37,OUT013,
4387,FDO51,OUT046,
4388,FDF34,OUT013,
4389,FDD57,OUT018,
4390,FDO37,OUT046,
4391,FDR49,OUT049,
4392,FDS39,OUT049,
4393,FDI48,OUT027,
4394,DRM35,OUT049,
4395,FDV57,OUT035,
4396,FDZ55,OUT013,
4397,FDI28,OUT035,
4398,FDS21,OUT045,
4399,FDT34,OUT013,
4400,DRI25,OUT035,
4401,FDT47,OUT010,
4402,DRH39,OUT045,
4403,NCD54,OUT045,
4404,FDU16,OUT027,
4405,NCW29,OUT045,
4406,FDV25,OUT027,
4407,FDM56,OUT035,
4408,FDZ04,OUT027,
4409,FDG59,OUT019,
4410,FDI56,OUT045,
4411,FDS33,OUT035,
4412,FDC23,OUT049,
4413,FDT11,OUT049,
4414,FDG17,OUT045,
4415,FDZ44,OUT045,
4416,FDJ52,OUT013,
4417,DRI23,OUT046,
4418,DRE15,OUT010,
4419,NCF07,OUT013,
4420,NCR29,OUT049,
4421,FDE44,OUT019,
4422,FDT23,OUT035,
4423,NCG06,OUT017,
4424,NCU41,OUT010,
4425,FDH46,OUT017,
4426,FDV31,OUT013,
4427,NCT41,OUT027,
4428,FDE22,OUT027,
4429,FDC26,OUT045,
4430,DRF51,OUT017,
4431,NCY53,OUT019,
4432,FDY21,OUT017,
4433,FDL27,OUT013,
4434,FDZ34,OUT049,
4435,NCF43,OUT010,
4436,FDC21,OUT035,
4437,FDL26,OUT013,
4438,FDT25,OUT010,
4439,NCR30,OUT046,
4440,DRL23,OUT019,
4441,NCR05,OUT049,
4442,NCE19,OUT018,
4443,FDY07,OUT035,
4444,FDB10,OUT017,
4445,FDP57,OUT013,
4446,FDU48,OUT019,
4447,FDH48,OUT035,
4448,FDO33,OUT035,
4449,NCU29,OUT045,
4450,FDW35,OUT046,
4451,FDH05,OUT010,
4452,FDP26,OUT049,
4453,DRG27,OUT035,
4454,FDQ33,OUT046,
4455,FDH20,OUT010,
4456,FDV14,OUT046,
4457,DRD01,OUT046,
4458,NCI17,OUT049,
4459,FDF39,OUT010,
4460,FDX37,OUT046,
4461,NCX17,OUT035,
4462,FDN03,OUT013,
4463,NCS41,OUT010,
4464,FDH34,OUT045,
4465,NCX53,OUT018,
4466,FDY31,OUT046,
4467,FDD20,OUT017,
4468,FDE51,OUT045,
4469,FDV27,OUT046,
4470,FDF16,OUT035,
4471,FDZ02,OUT049,
4472,NCK05,OUT045,
4473,FDM12,OUT027,
4474,NCA05,OUT018,
4475,FDX33,OUT045,
4476,FDM25,OUT049,
4477,FDE41,OUT018,
4478,FDW14,OUT045,
4479,NCD30,OUT046,
4480,FDB23,OUT010,
4481,FDF45,OUT046,
4482,FDW20,OUT017,
4483,FDF47,OUT045,
4484,NCR05,OUT019,
4485,DRB01,OUT046,
4486,FDE36,OUT013,
4487,FDU56,OUT049,
4488,FDB23,OUT049,
4489,FDN48,OUT049,
4490,FDS43,OUT013,
4491,NCN05,OUT013,
4492,NCL53,OUT049,
4493,FDL56,OUT046,
4494,FDH17,OUT018,
4495,FDP37,OUT046,
4496,FDG09,OUT019,
4497,FDA55,OUT045,
4498,FDX31,OUT049,
4499,FDJ41,OUT045,
4500,DRC24,OUT045,
4501,FDQ21,OUT035,
4502,NCT54,OUT045,
4503,FDH08,OUT049,
4504,FDY38,OUT018,
4505,DRM11,OUT010,
4506,FDG32,OUT049,
4507,NCH18,OUT046,
4508,FDI20,OUT035,
4509,FDA33,OUT018,
4510,FDN45,OUT013,
4511,FDT45,OUT010,
4512,FDR32,OUT035,
4513,FDA48,OUT017,
4514,FDN23,OUT017,
4515,NCR18,OUT035,
4516,FDD45,OUT046,
4517,FDI22,OUT018,
4518,FDT09,OUT013,
4519,DRC24,OUT027,
4520,FDT39,OUT046,
4521,FDX28,OUT045,
4522,FDA50,OUT018,
4523,FDT33,OUT027,
4524,FDQ60,OUT049,
4525,NCM19,OUT018,
4526,FDF40,OUT046,
4527,NCI30,OUT035,
4528,FDK34,OUT049,
4529,FDA38,OUT027,
4530,FDT02,OUT045,
4531,FDC11,OUT017,
4532,FDD08,OUT046,
4533,NCS29,OUT046,
4534,DRI03,OUT010,
4535,FDK48,OUT035,
4536,FDM52,OUT049,
4537,FDP49,OUT035,
4538,DRA24,OUT046,
4539,NCJ43,OUT049,
4540,FDE11,OUT045,
4541,FDP01,OUT049,
4542,FDQ59,OUT018,
4543,FDA43,OUT019,
4544,FDL14,OUT017,
4545,FDV50,OUT010,
4546,FDT01,OUT027,
4547,NCC42,OUT035,
4548,FDO28,OUT046,
4549,FDD32,OUT019,
4550,FDV45,OUT035,
4551,NCW17,OUT019,
4552,NCJ17,OUT027,
4553,NCF18,OUT049,
4554,FDP01,OUT045,
4555,FDH24,OUT045,
4556,FDI38,OUT027,
4557,FDX03,OUT035,
4558,FDY28,OUT046,
4559,FDN34,OUT018,
4560,FDJ02,OUT045,
4561,FDW40,OUT019,
4562,FDX03,OUT017,
4563,FDE17,OUT027,
4564,FDT58,OUT046,
4565,FDI38,OUT013,
4566,FDW22,OUT035,
4567,FDS15,OUT027,
4568,NCX06,OUT013,
4569,DRK47,OUT035,
4570,FDC23,OUT027,
4571,FDM56,OUT010,
4572,FDP21,OUT046,
4573,FDP58,OUT046,
4574,FDA27,OUT019,
4575,FDK41,OUT019,
4576,NCH42,OUT046,
4577,FDG29,OUT045,
4578,FDW15,OUT018,
4579,FDD28,OUT018,
4580,FDQ37,OUT049,
4581,FDC23,OUT035,
4582,FDV13,OUT035,
4583,FDK33,OUT046,
4584,FDO33,OUT013,
4585,FDN21,OUT017,
4586,NCW06,OUT027,
4587,FDI38,OUT035,
4588,FDC21,OUT027,
4589,NCS05,OUT046,
4590,NCN53,OUT049,
4591,FDV40,OUT010,
4592,FDG60,OUT017,
4593,NCY30,OUT027,
4594,FDM40,OUT045,
4595,NCO30,OUT046,
4596,FDK10,OUT046,
4597,FDM36,OUT045,
4598,FDN10,OUT013,
4599,FDM46,OUT018,
4600,FDX50,OUT049,
4601,FDP33,OUT045,
4602,FDO12,OUT045,
4603,FDC28,OUT013,
4604,FDO31,OUT045,
4605,FDX45,OUT035,
4606,FDV21,OUT049,
4607,FDH04,OUT049,
4608,NCG54,OUT013,
4609,FDO13,OUT046,
4610,FDA09,OUT027,
4611,FDC38,OUT017,
4612,NCO42,OUT046,
4613,FDL45,OUT049,
4614,NCK31,OUT013,
4615,FDM39,OUT017,
4616,FDC22,OUT010,
4617,FDF46,OUT046,
4618,FDQ37,OUT045,
4619,FDH41,OUT010,
4620,FDQ04,OUT046,
4621,NCQ02,OUT027,
4622,FDJ57,OUT027,
4623,NCE07,OUT049,
4624,FDE56,OUT013,
4625,FDI20,OUT049,
4626,FDK36,OUT018,
4627,FDP08,OUT027,
4628,FDF44,OUT017,
4629,NCU53,OUT017,
4630,FDF47,OUT035,
4631,FDS55,OUT010,
4632,FDZ52,OUT010,
4633,FDL04,OUT018,
4634,NCM26,OUT035,
4635,FDX43,OUT049,
4636,FDP52,OUT049,
4637,DRK49,OUT045,
4638,FDE38,OUT013,
4639,DRF13,OUT035,
4640,FDK41,OUT010,
4641,FDJ04,OUT027,
4642,FDZ44,OUT018,
4643,FDS11,OUT013,
4644,FDA55,OUT049,
4645,NCW53,OUT046,
4646,FDB49,OUT027,
4647,FDD23,OUT017,
4648,NCV42,OUT045,
4649,NCZ29,OUT018,
4650,FDQ26,OUT013,
4651,FDV08,OUT017,
4652,FDC53,OUT049,
4653,FDV58,OUT010,
4654,NCP02,OUT019,
4655,DRI37,OUT045,
4656,FDQ12,OUT049,
4657,FDE33,OUT046,
4658,FDX27,OUT045,
4659,FDM22,OUT017,
4660,NCH30,OUT019,
4661,FDC04,OUT017,
4662,FDO38,OUT046,
4663,FDV52,OUT027,
4664,FDB32,OUT013,
4665,FDV43,OUT018,
4666,FDI24,OUT018,
4667,FDR40,OUT017,
4668,FDW02,OUT049,
4669,FDE44,OUT049,
4670,FDL38,OUT046,
4671,NCT54,OUT010,
4672,DRJ39,OUT010,
4673,FDW55,OUT049,
4674,DRF13,OUT019,
4675,NCW17,OUT049,
4676,FDP13,OUT035,
4677,FDS08,OUT018,
4678,NCP17,OUT035,
4679,NCO53,OUT035,
4680,FDH19,OUT045,
4681,FDJ04,OUT017,
4682,FDG10,OUT049,
4683,FDA40,OUT010,
4684,FDI53,OUT045,
4685,FDU09,OUT010,
4686,FDK60,OUT045,
4687,FDR43,OUT017,
4688,FDW22,OUT017,
4689,DRP47,OUT010,
4690,DRG48,OUT010,
4691,FDA14,OUT035,
4692,FDU49,OUT013,
4693,FDK28,OUT045,
4694,FDT19,OUT046,
4695,NCQ42,OUT045,
4696,FDD03,OUT045,
4697,NCM53,OUT013,
4698,NCX53,OUT045,
4699,FDV14,OUT027,
4700,NCZ54,OUT017,
4701,FDB39,OUT013,
4702,DRC24,OUT046,
4703,FDY36,OUT013,
4704,FDN01,OUT035,
4705,DRH25,OUT046,
4706,FDV08,OUT046,
4707,NCP53,OUT049,
4708,FDU52,OUT010,
4709,NCI42,OUT045,
4710,FDZ14,OUT035,
4711,FDF11,OUT046,
4712,FDQ13,OUT018,
4713,FDO32,OUT010,
4714,DRJ37,OUT018,
4715,FDY43,OUT046,
4716,NCT41,OUT017,
4717,NCV17,OUT045,
4718,FDM04,OUT027,
4719,DRB48,OUT018,
4720,FDM24,OUT013,
4721,FDT37,OUT049,
4722,NCO05,OUT010,
4723,FDL13,OUT046,
4724,FDL15,OUT017,
4725,FDB11,OUT018,
4726,FDL14,OUT019,
4727,FDY10,OUT019,
4728,FDJ40,OUT049,
4729,NCW18,OUT046,
4730,NCY06,OUT013,
4731,DRE13,OUT018,
4732,FDA26,OUT045,
4733,NCE19,OUT010,
4734,FDE33,OUT035,
4735,DRL59,OUT027,
4736,FDY07,OUT046,
4737,FDF57,OUT018,
4738,FDM58,OUT035,
4739,FDP26,OUT027,
4740,FDY32,OUT046,
4741,FDD51,OUT010,
4742,FDU22,OUT018,
4743,FDZ49,OUT018,
4744,NCI42,OUT017,
4745,FDT04,OUT027,
4746,NCU41,OUT045,
4747,FDS56,OUT045,
4748,NCN42,OUT017,
4749,FDK34,OUT046,
4750,FDB03,OUT017,
4751,DRJ25,OUT035,
4752,FDT25,OUT027,
4753,FDN20,OUT013,
4754,FDP09,OUT013,
4755,FDM20,OUT019,
4756,NCG55,OUT046,
4757,NCP14,OUT045,
4758,NCH06,OUT046,
4759,FDV52,OUT013,
4760,NCL07,OUT035,
4761,DRJ11,OUT027,
4762,DRO59,OUT013,
4763,FDW15,OUT010,
4764,NCQ30,OUT035,
4765,NCN54,OUT019,
4766,FDY01,OUT027,
4767,FDX39,OUT035,
4768,FDH53,OUT027,
4769,FDA57,OUT035,
4770,NCC07,OUT010,
4771,FDU28,OUT013,
4772,FDK36,OUT010,
4773,FDR36,OUT018,
4774,NCQ17,OUT035,
4775,FDS28,OUT019,
4776,FDE08,OUT045,
4777,FDU22,OUT046,
4778,FDG41,OUT045,
4779,FDO31,OUT010,
4780,FDM21,OUT019,
4781,FDU40,OUT017,
4782,FDV36,OUT018,
4783,FDT10,OUT027,
4784,FDX38,OUT045,
4785,NCU30,OUT027,
4786,NCV06,OUT049,
4787,FDT16,OUT035,
4788,NCP41,OUT027,
4789,FDZ56,OUT017,
4790,FDC22,OUT035,
4791,FDU10,OUT035,
4792,FDS46,OUT045,
4793,FDO08,OUT049,
4794,NCV42,OUT018,
4795,FDP33,OUT035,
4796,FDJ12,OUT046,
4797,FDH04,OUT045,
4798,NCU54,OUT013,
4799,FDO36,OUT010,
4800,FDT37,OUT027,
4801,FDD14,OUT010,
4802,FDA16,OUT013,
4803,NCS42,OUT019,
4804,FDP10,OUT019,
4805,FDQ28,OUT049,
4806,FDK57,OUT010,
4807,FDK02,OUT013,
4808,FDW47,OUT018,
4809,NCC42,OUT018,
4810,FDQ37,OUT018,
4811,FDL40,OUT046,
4812,DRE13,OUT010,
4813,FDQ34,OUT027,
4814,NCB54,OUT046,
4815,FDS48,OUT049,
4816,FDO15,OUT045,
4817,NCT30,OUT013,
4818,FDU49,OUT027,
4819,FDE21,OUT046,
4820,FDS49,OUT019,
4821,FDT38,OUT027,
4822,FDZ01,OUT045,
4823,FDC41,OUT035,
4824,DRG13,OUT010,
4825,NCZ42,OUT018,
4826,NCM07,OUT045,
4827,NCV17,OUT018,
4828,DRK39,OUT035,
4829,FDS37,OUT018,
4830,FDV12,OUT019,
4831,NCG19,OUT018,
4832,FDS51,OUT013,
4833,NCO14,OUT046,
4834,FDC38,OUT046,
4835,FDN15,OUT046,
4836,NCH42,OUT013,
4837,FDQ22,OUT046,
4838,FDC05,OUT013,
4839,FDZ31,OUT013,
4840,DRJ23,OUT049,
4841,FDC52,OUT035,
4842,DRD12,OUT010,
4843,FDV55,OUT017,
4844,FDD32,OUT046,
4845,FDR01,OUT049,
4846,FDY08,OUT019,
4847,FDQ45,OUT045,
4848,DRN11,OUT027,
4849,NCS05,OUT018,
4850,FDY32,OUT035,
4851,NCD31,OUT045,
4852,NCE06,OUT049,
4853,NCP14,OUT046,
4854,NCF18,OUT019,
4855,FDF14,OUT018,
4856,FDB22,OUT017,
4857,NCH54,OUT049,
4858,FDU27,OUT035,
4859,FDS58,OUT027,
4860,NCU29,OUT035,
4861,FDJ57,OUT013,
4862,FDL56,OUT049,
4863,FDH60,OUT035,
4864,FDN24,OUT018,
4865,FDD02,OUT017,
4866,FDP15,OUT017,
4867,FDB28,OUT027,
4868,DRC49,OUT045,
4869,NCG30,OUT018,
4870,FDJ14,OUT049,
4871,FDL52,OUT045,
4872,NCG19,OUT027,
4873,NCN41,OUT035,
4874,FDW22,OUT013,
4875,FDI02,OUT013,
4876,FDV51,OUT045,
4877,FDV48,OUT046,
4878,NCL17,OUT019,
4879,FDP46,OUT045,
4880,FDU10,OUT045,
4881,FDT37,OUT010,
4882,FDI27,OUT035,
4883,FDN51,OUT046,
4884,FDW07,OUT035,
4885,FDN45,OUT049,
4886,DRN37,OUT027,
4887,DRF48,OUT049,
4888,FDP38,OUT019,
4889,NCX18,OUT027,
4890,FDK45,OUT018,
4891,FDZ37,OUT049,
4892,FDS50,OUT018,
4893,NCR54,OUT018,
4894,NCS17,OUT035,
4895,FDV31,OUT046,
4896,DRE27,OUT017,
4897,FDN60,OUT013,
4898,FDK26,OUT013,
4899,FDX37,OUT018,
4900,FDW31,OUT046,
4901,FDX26,OUT018,
4902,DRL49,OUT019,
4903,FDU49,OUT017,
4904,FDY58,OUT046,
4905,FDN03,OUT045,
4906,NCV06,OUT010,
4907,FDH53,OUT045,
4908,FDG31,OUT018,
4909,NCC06,OUT045,
4910,FDS13,OUT049,
4911,FDP16,OUT035,
4912,FDA35,OUT013,
4913,DRP47,OUT018,
4914,FDY28,OUT010,
4915,FDY20,OUT035,
4916,NCH30,OUT017,
4917,NCR29,OUT019,
4918,NCP05,OUT013,
4919,NCF30,OUT019,
4920,FDA08,OUT035,
4921,FDN51,OUT027,
4922,FDH12,OUT046,
4923,FDY39,OUT017,
4924,NCO53,OUT045,
4925,FDB40,OUT046,
4926,FDH02,OUT049,
4927,FDY11,OUT027,
4928,FDQ09,OUT019,
4929,FDP16,OUT013,
4930,NCF55,OUT018,
4931,FDY09,OUT027,
4932,FDY39,OUT045,
4933,NCU53,OUT049,
4934,NCT41,OUT049,
4935,FDJ45,OUT046,
4936,FDR28,OUT013,
4937,FDN08,OUT013,
4938,FDJ07,OUT049,
4939,FDZ09,OUT027,
4940,FDQ14,OUT017,
4941,FDY12,OUT027,
4942,FDK57,OUT046,
4943,FDD20,OUT049,
4944,FDS36,OUT018,
4945,FDI40,OUT049,
4946,FDJ40,OUT045,
4947,FDE08,OUT013,
4948,DRK01,OUT013,
4949,FDC58,OUT049,
4950,FDE50,OUT046,
4951,FDX48,OUT035,
4952,DRM35,OUT018,
4953,FDG41,OUT013,
4954,FDB52,OUT046,
4955,FDV19,OUT045,
4956,DRG48,OUT017,
4957,FDI26,OUT013,
4958,FDU11,OUT019,
4959,FDF59,OUT019,
4960,FDR07,OUT049,
4961,NCE06,OUT017,
4962,FDE10,OUT046,
4963,NCO55,OUT046,
4964,FDZ13,OUT013,
4965,FDT50,OUT017,
4966,FDH12,OUT010,
4967,FDD21,OUT045,
4968,NCM05,OUT013,
4969,FDK04,OUT013,
4970,FDN33,OUT017,
4971,NCM18,OUT010,
4972,DRC25,OUT049,
4973,FDT47,OUT017,
4974,FDD45,OUT027,
4975,NCD07,OUT018,
4976,NCY54,OUT010,
4977,FDL12,OUT049,
4978,FDL02,OUT017,
4979,FDC60,OUT035,
4980,FDR37,OUT017,
4981,FDY16,OUT017,
4982,FDU26,OUT045,
4983,FDN24,OUT013,
4984,FDH44,OUT013,
4985,FDE23,OUT010,
4986,FDW60,OUT017,
4987,FDQ55,OUT049,
4988,FDV32,OUT027,
4989,FDV03,OUT010,
4990,FDY14,OUT010,
4991,NCL55,OUT027,
4992,DRF25,OUT017,
4993,FDX03,OUT046,
4994,FDF40,OUT045,
4995,FDX24,OUT010,
4996,FDA25,OUT049,
4997,FDH21,OUT018,
4998,FDB47,OUT010,
4999,FDT34,OUT019,
5000,FDS39,OUT010,
5001,NCU05,OUT046,
5002,FDE02,OUT049,
5003,FDL25,OUT035,
5004,FDC50,OUT049,
5005,FDZ32,OUT049,
5006,FDV14,OUT045,
5007,FDR07,OUT045,
5008,FDB26,OUT049,
5009,NCR50,OUT045,
5010,FDP01,OUT018,
5011,FDH57,OUT045,
5012,FDM60,OUT027,
5013,FDA45,OUT017,
5014,FDU55,OUT017,
5015,FDH40,OUT035,
5016,FDG40,OUT019,
5017,FDT12,OUT049,
5018,DRL59,OUT045,
5019,FDT47,OUT018,
5020,FDI60,OUT017,
5021,DRF51,OUT027,
5022,NCK31,OUT049,
5023,FDB08,OUT045,
5024,FDM44,OUT035,
5025,FDD46,OUT018,
5026,FDR27,OUT019,
5027,FDV56,OUT010,
5028,FDM02,OUT049,
5029,FDU45,OUT018,
5030,FDZ10,OUT017,
5031,NCK31,OUT010,
5032,FDR27,OUT035,
5033,FDF33,OUT013,
5034,FDJ36,OUT046,
5035,FDP33,OUT049,
5036,FDG17,OUT046,
5037,FDG47,OUT027,
5038,NCW29,OUT046,
5039,DRH59,OUT017,
5040,FDR32,OUT017,
5041,FDP48,OUT035,
5042,FDG17,OUT035,
5043,DRJ59,OUT017,
5044,FDY48,OUT027,
5045,FDB02,OUT046,
5046,FDN10,OUT019,
5047,NCD55,OUT035,
5048,FDX34,OUT013,
5049,FDZ38,OUT045,
5050,DRF37,OUT049,
5051,DRL47,OUT019,
5052,FDL27,OUT035,
5053,NCP53,OUT035,
5054,FDT03,OUT019,
5055,FDJ28,OUT035,
5056,FDF40,OUT018,
5057,FDA32,OUT035,
5058,NCP02,OUT017,
5059,FDZ31,OUT045,
5060,NCQ29,OUT013,
5061,FDP57,OUT010,
5062,FDL32,OUT027,
5063,DRB01,OUT035,
5064,FDJ40,OUT046,
5065,FDO24,OUT018,
5066,FDO11,OUT018,
5067,FDA56,OUT035,
5068,FDF02,OUT045,
5069,FDA10,OUT013,
5070,NCI55,OUT017,
5071,FDZ40,OUT010,
5072,FDV08,OUT049,
5073,FDN48,OUT013,
5074,FDU57,OUT017,
5075,DRF49,OUT013,
5076,FDS02,OUT035,
5077,FDS43,OUT046,
5078,FDT16,OUT013,
5079,FDX19,OUT027,
5080,FDK15,OUT046,
5081,DRA12,OUT049,
5082,FDY35,OUT017,
5083,NCU42,OUT013,
5084,FDD26,OUT013,
5085,FDR11,OUT018,
5086,NCP53,OUT045,
5087,FDP34,OUT045,
5088,NCV41,OUT019,
5089,FDN20,OUT018,
5090,FDZ16,OUT018,
5091,FDZ28,OUT049,
5092,NCL55,OUT013,
5093,NCJ17,OUT046,
5094,FDT37,OUT046,
5095,FDV51,OUT049,
5096,FDZ28,OUT035,
5097,FDN27,OUT013,
5098,FDS14,OUT019,
5099,FDZ58,OUT045,
5100,FDD46,OUT046,
5101,FDJ03,OUT035,
5102,FDU03,OUT010,
5103,FDA33,OUT027,
5104,NCW53,OUT035,
5105,NCC55,OUT017,
5106,FDP52,OUT019,
5107,FDE39,OUT049,
5108,FDB44,OUT035,
5109,FDG59,OUT013,
5110,FDI05,OUT013,
5111,FDF59,OUT045,
5112,FDM39,OUT019,
5113,FDB14,OUT013,
5114,NCS05,OUT019,
5115,DRJ35,OUT045,
5116,FDO31,OUT019,
5117,FDA31,OUT046,
5118,FDX40,OUT049,
5119,FDW56,OUT045,
5120,FDH09,OUT018,
5121,FDA52,OUT019,
5122,FDF20,OUT019,
5123,FDE40,OUT046,
5124,NCU17,OUT046,
5125,NCP14,OUT035,
5126,FDN25,OUT027,
5127,FDU39,OUT049,
5128,NCM05,OUT017,
5129,FDU07,OUT017,
5130,FDF28,OUT049,
5131,FDR57,OUT049,
5132,FDJ33,OUT013,
5133,DRH23,OUT035,
5134,FDQ52,OUT046,
5135,DRK13,OUT035,
5136,FDP09,OUT046,
5137,FDR08,OUT027,
5138,FDV50,OUT045,
5139,FDT13,OUT049,
5140,FDJ27,OUT027,
5141,FDH21,OUT046,
5142,FDW14,OUT027,
5143,FDL52,OUT049,
5144,FDW28,OUT017,
5145,FDL40,OUT049,
5146,FDE24,OUT046,
5147,FDX35,OUT049,
5148,FDP46,OUT017,
5149,FDX56,OUT045,
5150,FDQ45,OUT049,
5151,FDK50,OUT027,
5152,FDY26,OUT045,
5153,FDQ09,OUT017,
5154,FDN39,OUT049,
5155,FDP13,OUT017,
5156,FDR51,OUT013,
5157,FDZ49,OUT010,
5158,FDL28,OUT018,
5159,FDZ10,OUT035,
5160,FDK38,OUT013,
5161,DRL49,OUT027,
5162,FDR15,OUT013,
5163,FDQ24,OUT035,
5164,FDD56,OUT013,
5165,NCR42,OUT046,
5166,FDH52,OUT045,
5167,FDH57,OUT019,
